spin_index,corr
278,-0.034774514478
279,0.0137457212234
280,0.0702075756176
281,-0.17109731521
282,0.00813133664396
283,0.174422727845
284,-0.280622216398
285,-0.176221450005
286,-0.161641157503
287,0.118097264145
288,0.252049903845
289,0.392346438191
290,-0.103447298163
291,-0.101608746119
292,0.317103942656
293,0.0179284673033
294,-0.116953996644
295,0.172942101286
296,0.141655020771
297,0.264986422085
298,-0.414592532423
299,-0.321416239233
300,0.0730558036045
301,-0.243618018307
302,0.0388270245231
303,-0.136525372003
304,-0.243137156186
305,0.125067418643
306,-0.123329817627
307,0.291783016139
308,0.281719587678
309,0.158367968695
310,0.236534808344
311,-0.0425676452875
312,-0.0820590050146
313,0.356305725974
314,0.16722068799
315,0.128554303369
316,0.186517890445
317,0.186053192178
318,-0.273730128176
319,-0.0928076004613
320,0.0947695640472
321,0.133419398536
322,0.0599473343562
323,0.100488847752
324,0.124914304753
325,-0.381512650307
326,0.110062206863
327,0.0502612516256
328,0.110898475718
329,0.212455427438
330,-0.131147841032
331,0.221074390972
332,-0.0362728351663
333,-0.0393126808883
334,-0.0640824331937
335,-0.0677981192445
336,0.258685608766
337,-0.138839937878
338,-0.0502838793684
339,-0.0653679053786
340,0.160563349962
341,0.1160987196
342,-0.0670288616014
343,0.144466395097
344,-0.317452016984
345,-0.0641511432468
346,0.202856122255
347,-0.0646687146831
348,-0.0580901247865
349,-0.309460532899
350,0.206781890637
351,-0.0516654711798
352,0.196153623486
353,-0.0859165860715
354,0.0694501937333
355,-0.233785865969
356,-0.180480931582
357,-0.27980634734
358,0.226489396832
359,-0.0576063343968
360,0.179038171662
361,0.267615068866
362,0.260289406042
363,0.0835802437559
364,-0.161053791296
365,0.161725345498
366,0.185613112988
367,0.234063314717
368,-0.0757154291188
369,0.137358918387
370,0.285769964413
371,0.25420818014
372,0.0372315493896
373,0.12825074695
374,0.16342802323
375,-0.300715454007
376,0.264029159589
377,-0.0909944746881
378,0.0648605514316
379,-0.0997736139638
380,-0.256058875521
381,0.224112902095
382,-0.337469300644
383,0.290943045438
384,0.321323205082
385,0.016485000328
386,0.187376235158
387,-0.205874207554
388,0.132419694855
389,0.0320631986148
390,-0.153356063937
391,-0.169481972916
392,0.271158727157
393,0.0625942393593
394,0.139584311917
395,-0.0407156679757
396,0.140522703147
397,0.174750574995
398,0.28504577721
399,0.125522408867
400,0.243701799554
401,-0.261678425897
402,0.292407046663
403,0.114168056353
404,-0.0248519304624
405,-0.146981499353
406,0.0860890248976
407,0.0653367879503
408,0.0723520424356
409,-0.392952806664
410,-0.144413127222
411,0.185873343674
412,-0.348429371275
413,-0.0953289593144
414,0.0499932625329
415,0.130790981463
416,0.25994037961
417,0.1239710772
418,-0.256151861482
419,0.061393484018
420,0.161496303163
421,0.269987584337
422,0.120607573626
423,-0.24871231558
424,-0.119279443026
425,-0.0596352059871
426,-0.268784360174
427,-0.301178658463
428,-0.0935994956092
429,0.137978975844
430,-0.0863894048062
431,0.00605791279417
432,0.00541325817128
433,0.0844066983436
434,0.166374852171
435,-0.325438953722
436,0.112887067176
437,-0.192786368889
438,-0.102582731594
439,0.0587396349656
440,-0.070074259543
441,0.033661989737
442,0.135360994303
443,-0.175536987771
444,0.0445768006102
445,0.206994857682
446,0.0508702753635
447,-0.339606844689
448,-0.258641346131
449,-0.0776395380179
450,-0.121689858591
451,0.264062330387
452,-0.0133888623372
453,0.182342000917
454,0.0783482041806
455,-0.175731286905
456,-0.0539217640731
457,-0.275640961062
458,-0.0167868340446
459,0.0163922033414
460,-0.0701005901329
461,0.102433238762
462,-0.0340896191435
463,-0.103187506936
464,0.130955474761
465,0.191069821935
466,0.114365061047
467,-0.020228189959
468,-0.203987421069
469,0.0318579788596
470,0.16722068799
471,-0.0154907383648
472,-0.0802710442909
473,-0.00309785690133
474,-0.110430318022
475,0.177098319659
476,0.267868928557
477,-0.310366195699
478,-0.0113188246016
479,-0.0704729770326
480,0.0502000336698
481,0.387077950707
482,0.34572013363
483,0.0438067249543
484,0.330297995117
485,0.0497753203197
486,0.165807107971
487,0.151899611699
488,0.00519760502075
489,0.188121412463
490,-0.271452753276
491,0.22942360094
492,-0.0524436440529
493,-0.203178357326
494,-0.257144224784
495,-0.0508071937709
496,-0.185021804654
497,-0.073113026016
498,-0.239961641043
499,-0.105962618304
500,0.305434653851
501,0.0928070113992
502,-0.135883003314
503,-0.144310575622
504,-0.180575386442
505,-0.284741836158
506,0.271012607702
507,-0.176609729162
508,0.318719040424
509,-0.265793787529
510,0.198797464063
511,-0.150103043073
512,0.27002107155
513,0.224639207627
514,0.0421402227888
515,0.110887831748
516,0.161130829808
517,0.299631334653
518,0.224564324797
519,-0.027108757719
520,0.0131668187022
521,0.230974756181
522,0.274827004397
523,0.257221979556
524,0.00174478165571
525,0.215598448974
526,-0.348094335035
527,-0.263260765752
528,0.0884232106068
529,0.0673155411208
530,0.133976460325
531,0.0676069491987
532,-0.307438364964
533,-0.112617697639
534,0.26109180023
535,-0.23546940993
536,0.222589687561
537,-0.41707133054
538,0.205315318672
539,0.300710040433
540,-0.111545120291
541,-0.276859695777
542,-0.337251513602
543,-0.195802252016
544,0.0668802582976
545,0.0127657528407
546,0.262082572345
547,-0.0560834385627
548,0.106477640075
549,-0.106513939329
550,0.0425010282572
551,0.0364044466542
552,0.0809677403234
553,-0.250545360833
554,0.30943486781
555,0.0318185098819
556,0.00953194679084
557,0.256742912043
558,-0.13596536059
559,-0.00756481918344
560,0.0867836863346
561,-0.254509442815
562,-0.0887375592465
563,-0.185068817171
564,0.201538015644
565,-0.18982126671
566,0.224675211353
567,0.31944671103
568,-0.0926595763269
569,0.309224165597
570,0.259776590169
571,0.00781749472714
572,-0.173895330488
573,-0.314573968693
574,-0.211909885323
575,0.11305261276
576,0.226566381726
577,0.352037007154
578,0.106684690395
579,0.288906781204
580,0.170790016507
581,0.180810650095
582,0.0914323978247
583,-0.0429279174146
584,-0.0609657715906
585,0.199001127617
586,-0.0473220733065
587,0.0935743345307
588,0.157725169802
589,0.0341305981
590,0.166076445043
591,-0.286659874914
592,0.110423785336
593,-0.262933482164
594,-0.294009553976
595,0.0387038957791
596,-0.277566013701
597,-0.0922538151507
598,-0.000369097916424
599,-0.360614897424
600,-0.258450918596
601,-0.31824392008
602,-0.235563369344
603,-0.229379716795
604,-0.179628361646
605,-0.215365343177
606,-0.0738055880498
607,0.0637367941703
608,0.380224106276
609,0.144869753084
610,0.208492281336
611,-0.173744426579
612,0.158232784624
613,0.256689154071
614,-0.0455302781423
615,-0.0723911389731
616,-0.094759785555
617,0.149907130995
618,-0.15228579598
619,0.211064990792
620,-0.328939516257
621,-0.071024982765
622,-0.231979227401
623,-0.00317079889038
624,0.127943673768
625,-0.149583762553
626,-0.192338740589
627,-0.228864947609
628,-0.303451029509
629,0.0836635042368
630,0.157615429113
631,0.199402440213
632,0.0318803975693
633,-0.131354340643
634,-0.271668933789
635,-0.0238938640647
636,0.184283700702
637,-0.164827298233
638,0.15092475979
639,-0.327812772782
640,-0.149402373327
641,0.192322794667
642,0.0960408232206
643,-0.351975074053
644,-0.41505802984
645,-0.0809748570131
646,-0.295217773392
647,-0.11357332237
648,-0.000344178616314
649,0.0369688739361
650,0.176113835459
651,-0.130548360042
652,0.288950939599
653,0.0664778246347
654,0.220147745811
655,-0.0749680399386
656,0.208951643628
657,-0.0342535170638
658,0.122419517422
659,0.0385694043755
660,0.205744715522
661,-0.12477339756
662,0.106081630382
663,-0.271696885452
664,-0.268784360174
665,0.241731444912
666,-0.0296187254344
667,-0.28694714021
668,0.350283861893
669,-0.0677277700195
670,0.0759514649015
671,0.076448355877
672,-0.273041357561
673,-0.022509317395
674,0.00463999959134
675,-0.261619608144
676,0.0277496618316
677,0.239289096861
678,0.0234119095336
679,-0.180181054289
680,-0.174234690807
681,-0.113928289565
682,0.138374968735
683,-0.108198333325
684,-0.187642558264
685,0.190198654806
686,0.21962169869
687,-0.272436291886
688,-0.465182753468
689,-0.0586720189364
690,0.0766867599623
691,0.0053347042309
692,0.127849672761
693,-0.0771988372402
694,0.259011521135
695,-0.122568171562
696,-0.0784568091436
697,0.344504213375
698,0.136174644908
699,-0.234399076589
700,0.0247233100256
701,0.0939961262375
702,-0.251735142504
703,0.200370636739
704,-0.293252212178
705,0.16226618498
706,-0.0633818874223
707,-0.3980541531
708,-0.104447849767
709,-0.176697556553
710,0.303881756419
711,-0.0423001867502
712,-0.196245460397
713,0.30574894084
714,0.281507219578
715,0.111704883474
716,0.162739463018
717,-0.214911052294
718,-0.169322318349
719,0.257777224589
720,-0.215543350733
721,0.092433843548
722,-0.335155829737
723,-0.0373580206546
724,0.161607261276
725,-0.0402335710324
726,0.186303885884
727,0.0926296908565
728,0.1463909096
729,-0.31563930855
730,-0.230268751961
731,0.124708745926
732,-0.289298616228
733,-0.0326852023356
734,0.0836450746124
735,-0.0787251139871
736,-0.112184161392
737,-0.270972490569
738,-0.121946247165
739,-0.0987735700336
740,-0.0527254151308
741,-0.339108579747
742,0.00180655558148
743,-0.136852628487
744,0.129347855382
745,-0.0964975227041
746,-0.141190412207
747,-0.0035286599389
748,-0.295601730792
749,0.476416777176
750,0.126756035992
751,-0.0728843235641
752,-0.290229459821
753,-0.405106464833
754,0.113410676224
755,-0.0312447655437
756,0.199812900907
757,-0.190161115512
758,-0.336210218835
759,0.00255463300557
760,-0.0545114585684
761,0.19683522055
762,0.272891387684
763,0.205315318672
764,-0.106650685605
765,0.0930281014743
766,-0.0470983493518
767,-0.0840062038051
768,0.282331220631
769,0.0846030508522
770,-0.0517665009985
771,-0.315332899728
772,-0.273034912715
773,0.207010050768
774,-0.0491614744203
775,0.153718196306
776,-0.0673800248379
777,0.187445177625
778,-0.196475655516
779,0.152472286301
780,0.0344889313429
781,-0.0443352420042
782,-0.12338964295
783,-0.173384074034
784,0.118658198287
785,-0.251932034076
786,-0.0107777012108
787,0.0869419007397
788,0.0084239978116
789,-0.0542654633542
790,-5.44300097814e-05
791,-0.251669465966
792,0.117848805992
793,-0.0535925714284
794,-0.0890895693967
795,-0.259231597141
796,-0.280450680275
797,0.129939847443
798,0.137845704202
799,0.117374605723
800,0.287923039007
801,-0.0517665009985
802,-0.0358215568116
803,0.0692112083329
804,0.0131982935404
805,-0.152516664635
806,0.129071696266
807,-0.313693827803
808,-0.0766988837742
809,0.0869419007397
810,0.00416921717526
811,0.276609591382
812,0.179117819248
813,0.0670342087063
814,0.301076001239
815,0.181308343688
816,0.20034928388
817,-0.0224791609315
818,-0.210463871431
819,-0.250416043963
820,0.430369601746
821,-0.138132210382
822,-0.0938270396974
823,0.0796280535269
824,-0.236852485555
825,-0.0975611143442
826,0.164542340177
827,0.193099797847
828,-0.018201392248
829,-0.218447576215
830,0.00725037641322
831,-0.269233190352
832,-0.319515829045
833,0.0608116431813
834,0.126045548471
835,-0.0772443689679
836,-0.416576233409
837,-0.279924943446
838,0.214627097189
839,-0.349056949114
840,-0.0952814152349
841,-0.00784509002166
842,0.355910408507
843,0.151063837619
844,0.323406454382
845,0.0472218370917
846,0.100854687816
847,-0.328533998318
848,0.202802384981
849,0.103425713879
850,0.192555451304
851,0.12720716158
852,0.221902593638
853,0.0503388885902
854,-0.0883222834401
855,-0.143834712541
856,-0.162280445313
857,-0.0845887146164
858,0.193121141656
859,0.0490407810299
860,-0.245744596531
861,0.28504447233
862,0.285160027526
863,0.15600841989
864,-0.242309201422
865,-0.15556461671
866,0.272295378629
867,0.0791358859713
868,-0.183719420246
869,-0.0128605250686
870,0.0147864427042
871,-0.150865226014
872,-0.0564552337455
873,-0.218396018029
874,-0.268784360174
875,0.0777539941143
876,0.191722862968
877,0.316795677994
878,-0.276172875539
879,0.22530304099
880,0.136185184951
881,-0.212100262543
882,-0.168098726367
883,-0.232152414784
884,-0.0673421263763
885,0.311856768804
886,0.215032098728
887,0.215353147875
888,0.0585144057134
889,-0.0820462538126
890,0.221036005319
891,0.314649300503
892,0.203898390622
893,0.385241708827
894,-0.278622981732
895,0.0358592711607
896,-0.19145059481
897,0.299746883505
898,0.0611675128607
899,0.0439344416838
900,-0.149546126501
901,-0.020473179837
902,-0.127162026878
903,0.046932539794
904,-0.271928217551
905,-0.097683879468
906,0.128112743889
907,-0.326446246085
908,-0.0155939606529
909,0.0720686130263
910,-0.137407013065
911,0.125030054805
912,-0.230846118224
913,0.211164647908
914,-0.219586982519
915,0.274823892147
916,0.120172634937
917,0.107377169575
918,-0.125273830016
919,0.292099098417
920,-0.285264233902
921,-0.0705510637037
922,-0.152768196694
923,0.0278119469238
924,-0.304085487612
925,0.00982353171791
926,-0.281776668505
927,0.154355505803
928,0.183225327195
929,0.0409923108773
930,-0.12679000295
931,0.232315006475
932,0.175411772678
933,0.0117895994854
934,-0.258506711855
935,0.100715769441
936,-0.312282427006
937,-0.0421422162743
938,-0.349465498756
939,0.146806460501
940,-0.0397991537294
941,0.265152314119
942,0.00767011098229
943,-0.162467835683
944,-0.335634253455
945,-0.155526091087
946,-0.129528384171
947,0.276899230832
948,0.109014469693
949,-0.315376528492
950,-0.0341785143623
951,0.0335696508337
952,0.0982345788511
953,-0.229410777512
954,0.103025883628
955,-0.172651575231
956,0.45314969482
957,0.318131066164
958,0.112962685338
959,0.24746504231
960,-0.0818302454593
961,0.224005528899
962,-0.0647631389686
963,-0.182649018177
964,0.0203265914336
965,-0.122949567835
966,0.220589792664
967,0.12294838786
968,-0.289845895835
969,0.162200627218
970,0.179233837234
971,-0.184013279119
972,-0.0485966255768
973,-0.0294718172603
974,0.227970320493
975,0.0294974277288
976,0.141535452626
977,0.221941173811
978,-0.264955858303
979,0.0574338527451
980,-0.128439234597
981,0.0137697600493
982,-0.0200271681291
983,-0.100179278991
984,-0.281776348519
985,0.13438664023
986,-0.0582509771517
987,0.310536716883
988,-0.0308809526827
989,-0.192490575279
990,-0.353337420024
991,-0.388029677026
992,0.189113623048
993,-0.101300408956
994,0.340438846768
995,-0.133106608515
996,-0.00975187625617
997,0.149227500641
998,-0.0320688207835
999,-0.271272875047
1000,0.272622233233
1001,0.234857183616
1002,-0.0587313956856
1003,0.168232357246
1004,0.1911038758
1005,-0.0266962587273
1006,0.199402440213
1007,0.260351354197
1008,-0.21516429175
1009,-0.281141579541
1010,0.106139499556
1011,-0.364055930272
1012,0.193940849665
1013,0.125204615325
1014,0.0860232410096
1015,-0.247919918975
1016,0.29446813405
1017,-0.140469351975
1018,-0.225494095147
1019,-0.120072572062
1020,-0.124281554379
1021,-0.374117921601
1022,0.000242665844442
1023,-0.040878614153
1024,0.0928125827214
1025,0.0864530815213
1026,-0.062917673658
1027,0.293231053037
1028,0.192803959072
1029,0.0599296385887
1030,-0.00917491446628
1031,0.368427563262
1032,-0.139535220897
1033,0.034052291229
1034,-0.31888617332
1035,-0.285455065388
1036,0.147321642086
1037,0.141490006783
1038,-0.291365185896
1039,-0.271668933789
1040,-0.399320570782
1041,-0.386980581016
1042,-0.143097232572
1043,-0.139238523241
1044,0.280886291135
1045,-0.13567740752
1046,-0.0179858422106
1047,-0.0481473296469
1048,0.0908113337874
1049,-0.0395739098099
1050,-0.0319375787058
1051,0.216379648439
1052,0.0963872304295
1053,-0.250024831787
1054,0.248905007925
1055,0.124695025687
1056,0.185561304389
1057,0.292629607695
1058,-0.0332515110348
1059,-0.136387811887
1060,0.248009679914
1061,0.110179395958
1062,0.199906433556
1063,-0.0952098795103
1064,-0.128542731569
1065,-0.0419582886094
1066,-0.0422497226412
1067,-0.340432165346
1068,-0.200686988613
1069,0.310597249852
1070,0.19467203401
1071,-0.223614902442
1072,0.195634460481
1073,-0.0927270929343
1074,0.198112010501
1075,0.188923847323
1076,-0.0342054162653
1077,0.0827810610673
1078,-0.0362728351663
1079,-0.139348893581
1080,0.138718012669
1081,0.269239704194
1082,-0.0381162976281
1083,0.302585508459
1084,0.0695737805507
1085,-0.247292803606
1086,-0.193816254691
1087,0.0111557178233
1088,0.271022575397
1089,0.00953194679084
1090,0.249983351385
1091,0.277644798742
1092,-0.00416161815319
1093,0.205807157424
1094,-0.133662462715
1095,-0.180674846845
1096,-0.3428918882
1097,-0.172189420864
1098,-0.00977811175603
1099,-0.0253367052664
1100,-0.280355059161
1101,0.259050230372
1102,-0.128735005181
1103,0.0263236419604
1104,0.1885408473
1105,-0.287338723274
1106,0.123505998184
1107,-0.223533732277
1108,-0.39724472945
1109,0.107352098583
1110,0.283190039213
1111,0.214271468285
1112,-0.26141680951
1113,-0.0947714669507
1114,0.131628012165
1115,-0.0869817800333
1116,-0.224908547502
1117,-0.287877877017
1118,0.217632830795
1119,-0.104986547188
1120,-0.335005493982
1121,-0.203233530321
1122,-0.23965075083
1123,0.124172741729
1124,-0.069664917269
1125,-0.238123318132
1126,0.22942360094
1127,-0.131754718558
1128,0.274662164503
1129,-0.348499795231
1130,-0.19128568076
1131,-0.0350731965217
1132,-0.0467793903736
1133,0.0231704486729
1134,-0.0946785382008
1135,-0.328479827416
1136,0.00335746992506
1137,-0.168898960384
1138,-0.132951039872
1139,-0.271815465969
1140,0.105734066225
1141,0.154935218085
1142,0.0786600216965
1143,0.0903580260004
1144,0.143011756482
1145,-0.196139204377
1146,0.144832185474
1147,-0.199001829771
1148,-0.342390674001
1149,-0.29781961323
1150,-0.0156530483438
1151,0.225759662538
1152,0.156176767559
1153,-0.134263419451
1154,-0.246055413328
1155,-0.279363406977
1156,0.0650839201116
1157,-0.257949356558
1158,0.0214287868202
1159,0.121829881857
1160,-0.168898960384
1161,-0.0951240593334
1162,-0.331496551306
1163,0.159647777883
1164,0.192123198801
1165,0.0514584576913
1166,0.0995932142307
1167,0.290966367892
1168,-0.11715622671
1169,0.0226711605381
1170,-0.0160835299266
1171,-0.0466472586191
1172,0.253205891832
1173,-0.206404527181
1174,-0.196814105681
1175,0.291736976778
1176,-0.0817911073514
1177,0.254470533133
1178,-0.0545804054801
1179,0.208202465837
1180,0.173184022931
1181,0.0390108174946
1182,0.384076428801
1183,0.206594652752
1184,0.175591029746
1185,0.0319464847318
1186,-0.218803775733
1187,0.110123599987
1188,0.0282733431273
1189,-0.114378482809
1190,0.211898503345
1191,0.120052249638
1192,-0.284345058859
1193,-0.0397097330902
1194,-0.152765784824
1195,0.0106885264867
1196,-0.178020537005
1197,-0.319025757599
1198,0.193223110705
1199,-0.00999266773754
1200,0.378524963475
1201,-0.327914179392
1202,-0.329580765028
1203,-0.0422300314988
1204,-0.30017539496
1205,-0.118351386913
1206,0.102113274199
1207,-0.16703495292
1208,-0.0686047257872
1209,0.149870397023
1210,0.325451003555
1211,-0.274871659251
1212,0.127397570051
1213,-0.298701689928
1214,-0.242029858272
1215,0.196533144629
1216,0.253041532473
1217,0.0567266719872
1218,-0.097427977338
1219,-0.0293017679169
1220,-0.330943459929
1221,-0.100113978863
1222,-0.0642508162003
1223,-0.0990740828711
1224,0.148639687425
1225,-0.015089840727
1226,-0.20810209567
1227,0.196774479645
1228,-0.14426188194
1229,-0.0946794356863
1230,0.0706771604282
1231,-0.253867151377
1232,0.0542471149051
1233,-0.113960590585
1234,-0.0793029483297
1235,0.114426607225
1236,0.280523090766
1237,0.280929735576
1238,-0.255826887112
1239,-0.0441129212102
1240,0.191338341657
1241,0.095895404676
1242,-0.120174078846
1243,0.0414399470224
1244,0.277928912594
1245,-0.0507763948463
1246,0.197236374331
1247,0.190408132145
1248,0.285632439335
1249,-0.343759990354
1250,0.258969789841
1251,-0.255861033378
1252,0.220486233936
1253,0.191052366755
1254,0.122934711142
1255,-0.0357336132193
1256,0.108280539375
1257,0.193940849665
1258,-0.027108757719
1259,0.0579482790777
1260,0.220218702798
1261,0.120415448287
1262,-0.143540890398
1263,0.0163097341568
1264,0.199534856685
1265,0.121846551148
1266,-0.259438790984
1267,-0.0975159368314
1268,0.0351196501024
1269,-0.201228277046
1270,0.0586540810597
1271,-0.19388408713
1272,-0.1065663294
1273,-0.198316398038
1274,0.149267999533
1275,-0.110762966205
1276,-0.075027082903
1277,0.342340597105
1278,-0.239014518508
1279,-0.0587011047679
1280,0.368427563262
1281,0.0621720220955
1282,0.13283863779
1283,-0.26867422627
1284,0.304348227718
1285,-0.130184372261
1286,-0.0520483681207
1287,-0.225095373731
1288,0.0124912527507
1289,0.00328391757507
1290,-0.422663494594
1291,0.150539533976
1292,0.282512034078
1293,0.085863326868
1294,-0.302069579177
1295,-0.0255519509046
1296,0.280684374162
1297,-0.12712271757
1298,-0.0531869939286
1299,0.131616079095
1300,-0.0602724054185
1301,-0.0656141241767
1302,-0.18160394443
1303,0.240928024069
1304,-0.222708897185
1305,-0.397132989549
1306,-0.301352822649
1307,-0.19515112896
1308,-0.0113465444474
1309,-0.219827725587
1310,0.159004587476
1311,-0.0798322684833
1312,0.0993816213389
1313,-0.109779126431
1314,-0.175513133753
1315,0.421994636423
1316,-0.0314801875203
1317,-0.363609010255
1318,-0.0820874559004
1319,-0.0741207771397
1320,-0.141821499103
1321,-0.158638653582
1322,-0.0211075509516
1323,0.194942299577
1324,-0.216105181829
1325,-0.00561818834792
1326,0.0852541346365
1327,-0.331709007364
1328,-0.0551127575912
1329,-0.010585865796
1330,0.220890446962
1331,0.15422599927
1332,0.22057781247
1333,-0.0385714179318
1334,0.303479191053
1335,-0.0975510304988
1336,0.131270025422
1337,0.303858493198
1338,-0.0300167169786
1339,-0.153336611548
1340,0.0282661847161
1341,0.0690825398935
1342,-0.0721761224664
1343,-0.114378482809
1344,-0.232693307787
1345,-0.10239268962
1346,0.273593844713
1347,0.0605582202534
1348,-0.123084116797
1349,-0.161892831773
1350,0.233407460601
1351,0.209382934868
1352,0.0546715054159
1353,-0.16836433547
1354,0.0549671953937
1355,0.176608068255
1356,0.0732001761004
1357,-0.200008085677
1358,-0.131837628036
1359,0.142155736828
1360,-0.00189123210929
1361,0.208251495603
1362,-0.118802327748
1363,0.20357965896
1364,0.0366600324578
1365,-0.0854784152315
1366,0.230514751434
1367,-0.0278520665337
1368,-0.0551102847295
1369,0.106379479362
1370,0.26970828648
1371,0.107788223646
1372,0.00588170527585
1373,0.140040861609
1374,0.0710419740574
1375,0.32261392553
1376,-0.040235338313
1377,-0.00594653123203
1378,0.275368686681
1379,-0.178674088873
1380,0.311930359951
1381,-0.220900672077
1382,0.195992327784
1383,-0.058940918815
1384,0.233567096518
